Telegram ID,Count
468365777,1
427222228,1
54811548,1
1248583923,1
1483313746,1
796619758,1
467434523,1
520917459,1
871459599,1
1026039358,1
1281530629,1
949449006,1
446147732,1
438385192,1
669352346,1
627317559,1
235068810,1
419310556,1
156905176,1
434514710,1
706557627,1
947634633,1
1066911726,1
1234110310,1
568580610,1
465889783,1
1748464491,1
1722083043,1
1412422849,1
1015785005,1
96253056,1
605786003,1
1232875402,1
461773463,1
770561003,1
994040575,1
1225667531,1
1669642871,1
194368991,1
1110119128,1
482253476,1
151254134,1
186642014,1
536612952,8
657349562,1
393033627,1
368807352,1
749323342,1
919911426,1
401931909,1
448282345,1
968551966,1
982950959,1
385910580,1
973100719,1
263606670,1
413321800,1
483979877,1
326809549,1
559438051,1
1115506236,1
387515038,1
9848645,1
540732655,1
404369001,1
504012907,1
1207875519,1
148613549,1
323894331,1
888009274,1
1445944983,1
313564792,1
213214230,1
1203451527,1
1290301524,1
216676765,1
391943777,1
191515478,1
1471076635,1
1181820555,1
483453514,1
743776471,1
657042987,1
1022946115,1
508694831,1
1470260415,1
495668104,1
502704647,1
339120902,1
1023583037,1
375748837,1
1170194427,1
1607457248,1
657885237,1
73829221,1
1040667529,1
1436465095,1
219846796,1
514007729,1
1815538195,1
338624651,1
1683218273,1
1340736954,1
735671203,1
441105157,1
468086048,1
726005781,1
433489558,1
435401456,1
995854631,1
386692371,1
340564396,1
817253768,1
1319306914,1
322990566,1
526991177,1
146497301,1
816591329,1
316331518,1
1298159293,1
822740444,1
369324887,1
333926664,1
1415317448,1
1498631900,1
1475505179,1
300937630,1
477159068,1
465806613,1
376577143,1
1448634820,1
1082149581,1
1598511672,1
363408538,1
1536531036,1
328397196,1
1082643608,1
1346609,1
546798111,1
38645466,1
853701904,1
1681291081,1
1803247791,1
1675959508,1
1821107798,1
517695348,1
397314173,1
361556514,1
432117270,1
744595964,1
386929894,1
414992751,1
380458038,1
395960405,1
332121507,1
1100982814,1
441524342,1
767771746,1
1462399537,1
411505072,1
1493960608,1
549379978,1
570860408,1
1143784657,1
1028032043,1
30041471,1
864059174,1
134583701,1
1236305747,1
1693152717,1
1497112831,1
1518923539,1
362406927,1
444372988,1
406062229,1
801508210,1
1791232627,1
1583052479,1
1406988477,1
1790665274,1
389717972,1
1247388515,1
719295166,1
1346022209,1
1186268090,1
459366548,1
545964121,1
473819894,1
1238021368,1
1163952464,1
1110076922,1
481103513,1
1205641909,1
1299346054,1
420102078,1
415494852,1
498384967,1
579476249,1
381294639,1
1135009847,1
1277412015,1
1241725001,1
1393401574,1
336039637,1
419098324,1
162832046,1
56390140,1
1371651937,1
422971685,1
495289512,1
1337193659,1
811865608,1
1704799845,1
38069660,1
1622468553,1
650289587,1
407977364,1
1255565892,1
980452971,1
399420560,1
190732498,1
482725508,1
447423285,1
574243212,1
960365477,1
519138767,1
1011868038,1
381306110,1
1485437856,1
1580885970,1
270098693,1
466116399,1
603985159,1
362798414,1
391532521,1
105372879,1
388537918,1
463726760,1
414617979,1
1093522661,1
961048098,1
449070114,1
474907153,1
1353224687,1
1051809680,1
509699917,1
1302609554,1
408042279,1
1213470225,1
1340475146,1
58077583,1
1423079463,1
331140250,1
1315475463,1
393746376,1
1329143066,1
1316062473,1
497120159,1
800900593,1
1252927386,1
26792404,1
192673502,1
464191612,1
132486345,1
510112920,1
377146047,1
1276053750,1
362394502,1
1352282477,1
79793542,1
1364998343,1
1353551510,1
497248739,1
382288497,1
648636581,1
533966254,1
543782279,2
116090099,1
1202868282,1
222975640,1
509188258,1
569988595,1
416790845,1
177632020,1
545452075,1
163616346,1
774602555,1
46258629,1
387221644,1
1196096204,1
80651795,1
1602816098,1
907898145,1
1158830755,1
466841572,1
761666145,1
484168656,1
1655938337,1
543527805,1
1297978201,1
1519102988,1
1801654032,1
57851277,1
448826696,1
300934145,1
1374331805,1
1211928283,1
263593538,1
444617363,1
454130220,1
218917299,1
108253643,1
1759311965,1
1605513412,1
1115366768,1
21771636,1
454379312,1
426690297,1
1575785068,1
1216173429,1
526136308,1
235000750,1
670481093,1
282521384,1
403560292,1
321073371,1
296808997,1
226901931,1
590349254,1
574931424,1
548555635,1
430494838,1
448834515,1
420989100,1
391984800,1
615613078,1
490347343,1
263994080,1
184389346,1
430420543,1
130074888,1
431563037,1
707112667,1
547220599,1
963770858,1
399903679,1
836620668,1
741050403,1
412228382,1
654675340,1
306996324,1
624201383,1
431047764,1
978671870,1
506857860,1
151082432,1
356147641,1
742944418,1
578763848,1
329093267,1
298717074,1
479180574,1
997286667,1
546292062,1
223475247,1
1004656324,1
426496237,1
485001408,1
191215786,1
9801805,3
27010204,1
358526934,1
424259402,1
1015918660,1
822984444,1
469135172,1
446607275,1
159511031,1
916342321,1
431193521,1
621471729,1
207504596,1
5283339,1
1038143340,1
482559905,1
1076738807,1
486298263,1
1190760712,1
868539652,1
168316570,1
490901744,1
919906356,1
250282869,1
84237560,1
1144263006,1
457948273,1
432854238,1
436899020,1
792500043,1
547561698,1
1144414345,1
1244647315,1
1058548860,1
672519322,1
505999261,1
380667068,1
1259083913,1
748045538,1
1393065422,1
416737984,1
123211670,1
332704607,1
435677517,1
489194078,1
396763886,1
486385424,1
1026136277,1
365448046,1
1001170150,1
1319144899,1
287429145,1
101029571,1
402776915,1
458027852,1
355184597,1
173028651,1
1022763804,1
849382679,1
167108362,1
404412510,1
169806148,1
383573040,1
403461287,1
387919762,1
1208316407,1
1052519457,1
1328010574,1
1201542487,1
120077686,1
1195558066,1
931909072,1
376006972,1
1305311081,1
259759777,1
484624702,1
51186591,1
32974784,1
1360057060,1
1259766406,1
265508288,1
241471501,1
349469122,1
1301110521,1
385219021,1
132592719,1
1390405530,1
1125786810,1
435617648,1
454460465,1
321422456,1
1243514007,1
358479181,1
1389682636,1
396691436,1
358757983,1
965911634,1
952816788,1
894063053,1
399261476,1
24755966,1
97515,1
1273841119,1
440068143,1
332024829,1
389458847,1
62084,1
283457171,1
1307096391,1
496378780,1
405453728,1
587231294,1
243894118,1
87181507,1
311859570,1
495406634,1
794869941,1
1176360371,1
543442515,1
988486731,1
368330579,1
1367125762,1
1109685318,1
1000150298,1
1368887504,1
124500539,1
551091375,1
1156670740,1
79309997,1
1333533503,1
458624791,1
1342215931,1
1287421310,1
1366001207,1
1047247402,1
1230669108,1
425454247,1
472054936,1
506164756,1
411509784,1
1398776617,1
876618372,1
1254049636,1
1329124434,1
835920628,1
850061695,1
403384681,1
472041556,1
302082441,1
1436002009,1
1097320435,1
1226522178,1
1231303613,1
148254504,1
271265062,1
491218904,1
1482035143,1
1386228379,1
469859320,1
474687721,1
86773514,1
807109821,1
901124030,1
383131147,1
1358802940,1
1434871045,1
959621896,1
825285401,1
1490328484,1
1482676446,1
1495801832,1
1093286168,1
1260229508,1
844639849,1
548362511,1
1474324543,1
1476654047,1
525051851,1
746978,1
567502726,1
1474098639,1
434080881,1
1159647998,1
1291180318,1
558656494,1
583920475,1
1416925522,1
379284533,1
433239809,1
1386564207,1
655258814,1
387441216,1
827937164,1
201443245,1
431595239,1
465616704,1
391660386,1
1188387136,1
1496230498,1
785185906,1
1094017671,1
1337241791,1
1335097397,1
1402039977,1
926908745,1
1264229494,1
635378037,1
931172944,1
1338949801,1
14047541,1
369708686,1
430968551,1
1403488704,1
536135203,1
448655981,1
1411019552,1
261441649,1
791593427,1
1438182175,1
96794100,1
37011424,1
362979638,1
315652206,1
1369052721,1
618817231,1
1407249585,1
1319343257,1
927449332,1
80490735,1
1418389302,1
1364178376,1
1041688472,1
1435492022,1
1165609462,1
1316937392,1
438104580,1
459132261,1
1079121461,1
205113631,1
569634497,1
829728686,1
391053075,1
712630641,1
413337740,1
430181009,1
1379976495,1
456408417,1
890311472,1
571372814,1
1339735419,1
54216304,1
1310714768,1
1449862674,1
1136308601,1
1354703481,1
306948169,1
55186275,1
494276610,1
530484617,1
540843392,1
1274439986,1
1009814001,1
818040403,1
545345733,1
916037901,1
11992306,1
892465186,1
184827066,1
395494401,1
1517176624,1
1250333307,1
1363234352,1
1517241422,1
1214680598,1
645733653,1
427522643,1
25431118,1
1482883867,1
1300561098,1
1606422847,1
1628426191,1
1347637954,1
304743722,1
1642561795,1
766326251,1
674510836,1
1396761553,1
948523501,1
264254026,1
653579139,1
482720336,1
1154999635,1
474040215,1
1473151395,1
613684,1
459586948,1
555233594,1
642835244,1
1465806024,1
756846629,1
747901388,1
1610444300,1
532653049,1
1610142128,1
547481857,1
435465468,1
161405917,1
612290348,1
824707255,1
536032310,1
1033054163,1
1182151108,1
465235251,1
1672838501,1
519950936,1
1310271436,1
494049132,1
369606097,1
298517422,1
635590615,1
1242902013,1
1024499380,1
1093747494,1
1663203080,1
352990014,1
62770328,1
311103131,1
169752614,1
1483419635,1
1432273412,1
472076749,1
1562192561,1
1361596245,1
26441569,1
8684796,1
663749105,1
929576290,1
1123779443,1
1139270516,1
1417749645,1
494325967,1
724670747,1
1333730151,1
1303386418,1
273509527,1
803470566,1
537274646,1
297094351,1
132482895,1
1664895566,1
419031159,1
1120488445,1
1047843600,1
1245657119,1
1690415723,1
333072286,1
1601790200,1
798517417,1
1735501214,1
518747122,1
1534590031,1
759436357,1
184021212,1
366533695,1
426569236,1
752417426,1
619900318,1
399328518,1
1729675501,1
699440330,1
544284670,1
1689829132,1
496062181,1
1750233900,1
195159123,1
456829741,1
81429183,1
380112298,1
542274129,1
819558472,1
618584954,1
1093061906,1
491823288,1
513944743,1
1379876472,1
435505276,1
677938746,1
1205054596,1
260335752,1
336406812,1
499647033,1
1665237383,1
1406700311,1
1281365054,1
1633919997,1
641175117,1
1482154328,1
1127608152,1
62496215,1
1349949267,1
760891334,1
851092083,1
41036300,1
322537648,1
88072350,1
350240305,1
389312043,1
1391794596,1
1787890575,1
337931354,1
854676907,1
1220066990,1
445893899,1
335806846,1
437858280,1
405447212,1
1004764281,1
525795582,1
1608368714,1
540746447,1
1706347223,1
211660165,1
446707556,1
418485537,1
212544925,1
62409878,1
223429827,1
28867001,1
378879112,1
414011078,1
199657177,1
503471769,1
979932147,1
1349473311,1
1397878203,1
1375399862,1
518674240,1
300677998,1
387588985,1
912958827,1
114598895,1
753136537,1
774479669,1
91570138,1
427389279,1
456693613,1
386599140,1
1365623458,1
1534781355,1
870951371,1
1612718511,1
1660353045,1
460056968,1
493657677,1
15384274,1
309353336,1
487659409,1
1291387943,1
507451524,1
1127410565,1
411010649,1
1499781040,1
472663360,1
354074290,1
1618739105,1
505393599,1
871069072,1
1718138294,1
391045027,1
315065866,1
1809323691,1
877624679,1
650217333,1
171914138,1
1228488319,1
404669682,1
230876685,1
1152331985,1
404417073,1
174583933,1
678814794,1
901999532,1
704338377,1
265399045,1
1713940840,1
1190836823,1
486716080,1
936850515,1
128987915,1
1756732676,1
946058313,1
319862106,1
1537263087,1
169572687,1
1602591368,1
1842888014,1
1531032944,1
330220514,1
1869883614,1
1195488357,1
869114770,1
456349357,1
884733610,1
874041239,1
389603700,1
1801678349,1
217968442,1
1424923486,1
454598738,1
286351738,1
1509605511,1
1426314509,1
1079666189,1
237835692,1
653411280,1
1822123176,1
1280769827,1
1895292670,1
468844382,1
25882044,1
485925180,1
1393501855,1
871983666,1
472000162,1
1515252708,1
474011622,1
1579331114,1
1754547198,1
1376408428,1
1483745641,1
1000640341,1
1429806647,1
566302374,1
374480509,1
1878931784,1
370847259,1
1611627024,1
796031096,1
417785328,1
619528308,1
471715012,1
332012204,1
1192751113,1
995214195,1
281041874,1
793615529,1
1668007915,1
1313490989,1
174463743,1
859934805,1
402001084,1
764509322,1
1849295733,1
1175628035,1
1254312414,1
611757354,1
1578114903,1
1496754348,1
1191385723,1
1101150116,1
544028756,1
1725644382,1
1812520667,1
1319924698,1
311816747,1
1875660499,1
1129488176,1
902519461,1
955130507,1
621651341,1
1775702547,1
1341146966,1
514190506,1
261120593,1
280775173,1
1765743173,1
937438370,1
905249685,1
502405688,1
1202872233,1
988849959,1
1506059433,1
257695634,1
1868636286,1
820577975,1
1180774033,1
1844438215,1
1922157576,1
1392938120,1
1541282547,1
516364964,1
162070402,1
535845618,1
394187746,1
1396663952,1
899295641,1
1554701145,1
985197898,1
407605509,1
457197995,1
566465682,1
439380711,1
396290580,1
1928423769,1
159270012,1
1325783034,1
1634729759,1
463864006,1
1643945183,1
522540852,1
653679239,1
484992826,1
130530262,1
1481476877,1
463227839,1
1337696104,1
1749237890,1
1878770709,1
1431954501,1
1343498841,1
561759555,1
301740447,1
536429961,1
1479216235,1
1895409374,1
1698837585,1
486764044,1
811776970,1
1094250876,1
1985848675,1
120120466,1
1743474981,1
150161938,1
91675280,1
1283987598,1
1780952303,1
1525688965,1
394305735,1
1185140711,1
255544514,1
1236082431,1
1269264154,1
1553990370,1
467240669,1
1669692784,1
1449773574,1
1962797702,1
762338963,1
1271239598,1
1864236158,1
1839082990,1
120811977,1
487175988,1
1472196800,1
1934695827,1
342120237,1
1707662334,1
485569642,1
430746405,1
450746425,1
252713905,1
338042531,1
449643530,1
478861626,1
813959338,1
438134720,1
112740069,1
416276994,1
829757687,1
922602422,1
445434451,1
1006008446,1
578732930,1
304890642,1
396026140,1
464209698,1
1277032581,1
518609302,1
460280894,1
401326692,1
655689553,1
1122606963,1
590916287,1
387177880,1
512670004,1
672546269,1
1280649878,1
1365586741,1
256700805,1
858488578,1
568378721,1
226449623,1
312782502,1
970819465,1
979403593,1
142109728,1
281344728,1
933204562,1
792495825,1
453768184,1
288576312,1
1140480667,1
346288471,1
367591925,1
1282495696,1
527098573,1
549958552,1
1329649507,1
694252572,1
369691646,1
535725839,1
544814649,1
387319818,1
1199700522,1
1161596791,1
514237459,1
623622889,1
993491524,1
950935518,1
435852046,1
1238738896,1
1317798685,1
780285656,1
1345871523,1
1280267691,1
1293707241,1
1241118295,1
427241804,1
355702,1
147227732,1
1391240209,1
412235075,1
1376738606,1
1498176091,1
931362403,1
380330814,1
707888485,1
587381295,1
1346242961,1
1423211363,1
533831812,1
826285834,1
414464301,1
1460365161,1
449013451,1
501913564,1
1474291933,1
839930019,1
1461889097,1
1193615074,1
428302395,1
1177449229,1
1423812017,1
362708682,1
464547162,1
1298894253,1
394552893,1
1042595324,1
347526425,1
1317985263,1
909636282,1
996203246,1
530671007,1
420951440,1
158005927,1
188840155,1
1085582398,1
1138497171,1
752786628,1
544708069,1
1072368149,1
475895196,1
1426870256,1
493690725,1
297092180,1
102426899,1
449223541,1
1406536853,1
1220114514,1
52880766,1
1064762278,1
187113462,1
1434757827,1
1323261131,1
1499633679,1
1170353358,1
81543771,1
216524247,1
103535907,1
293089484,1
1388628784,1
522088606,1
817246465,1
1431920478,1
526012254,1
329294873,1
505176611,1
524340802,1
885968125,1
162449264,1
241918184,1
80311871,1
414886736,1
1470412529,1
404358765,1
776626719,1
1270846966,1
1202123860,1
1560317595,1
1489129691,1
1673233446,1
501404284,1
926470120,1
773221014,1
1320858427,1
1223501079,1
412329179,1
1682972424,1
208800083,1
334052668,1
1644486680,1
839114679,1
1511014444,1
1341645929,1
855124453,1
112549228,1
1670844211,1
549474185,1
1641401125,1
291222214,1
1374755524,1
995552093,1
355772428,1
480895454,1
1416532965,1
507352326,1
502678684,1
1608976146,1
482126452,1
1177337274,1
1290833136,1
71103739,1
1767756370,1
1614781702,1
817126084,1
1510299959,1
129218808,1
335754090,1
1076948189,1
1346114627,1
917603247,1
1717727374,1
147365965,1
441353206,1
785029722,1
378620809,1
1277475787,1
1359411774,1
34401101,1
1079376681,1
987466730,1
62354794,1
35090260,1
1640537852,1
555035805,1
714290499,1
1444563223,1
1455725176,1
977077579,1
28735799,1
1735429623,1
285200763,1
434863988,1
1291802371,1
1323003215,1
1892102886,1
1314043769,1
1407005905,1
1478215967,1
1261991246,1
1488537467,1
1710826066,1
438907167,1
514608884,1
1517634261,1
1057372658,1
1780264375,1
540252618,1
714732869,1
980138649,1
670953837,1
352325170,1
1729935169,1
911863010,1
543108111,1
160257754,1
1329391488,1
671161198,1
1217401472,1
1822704035,1
1802735462,1
952692929,1
465717429,1
13729666,1
222991356,1
218440645,1
1266549273,1
399978316,1
427182528,1
794531218,1
1576873082,1
1883078010,1
1279905078,1
275752488,1
1241576297,1
410736829,1
944002234,1
1176701932,1
1861344974,1
517085521,1
193871616,1
1909300876,1
1813088521,1
85544055,1
478354963,1
373726743,1
777447652,1
316108665,1
737349271,1
430077752,1
527374369,1
953621023,1
1078787068,1
387738139,1
454756134,1
277960399,1
953923711,1
512815932,1
371535657,1
429799822,1
396940401,1
895626305,1
796411759,1
1398746452,1
208840800,1
183350522,1
431889936,1
515504497,1
26478816,1
417307262,1
1015538909,1
539454374,1
770808298,1
373384491,1
66889611,1
1174215423,1
1322333457,1
146474320,1
818373727,1
252759240,1
501336298,1
1343294680,1
1438374402,1
1377257599,1
1280531731,1
1224326641,1
467349974,1
548882239,1
886773596,1
322456099,1
1245490761,1
1177402675,1
1444786358,1
417745048,1
1450559702,1
1041152346,1
649107221,1
405577405,1
362446707,1
1326478702,1
233912537,1
1185833197,1
1229121657,1
1396190746,1
189874994,1
1522757386,1
545795233,1
754784438,1
430587300,1
1458538568,1
447086777,1
172001357,1
1483212078,1
1310054619,1
880671489,1
1686756030,1
1204376278,1
84380711,1
216211192,1
1393251223,1
992507653,1
133549946,1
165374475,1
409734002,1
521088386,1
1126633470,1
475977335,1
443575531,1
262225365,1
528254390,1
417997193,1
1453239714,1
1416961287,1
372348725,1
1053776830,1
322877657,1
328940762,1
1335786339,1
392252695,1
1492254225,1
1101316620,1
1176565790,1
1662608012,1
1546753937,1
1646592754,1
1199184122,1
901694093,1
764575430,1
1579128961,1
267492233,1
1392746011,1
184895116,1
919795307,1
1689494425,1
741976062,1
770797124,1
243170833,1
967015766,1
446511511,1
17541212,1
222068626,1
890136886,1
530325670,1
1197084001,1
341140243,1
1037670020,1
587432756,1
488387726,1
621096630,1
1216701686,1
685773773,1
1391983595,1
1238588178,1
590280029,1
567537530,1
1249931922,1
394567027,1
316267284,1
147312187,1
1305049601,1
1395876437,1
465705583,1
1491585712,1
564866039,1
1389060063,1
855304680,1
1458684371,1
1485427611,1
802085989,1
1106250714,1
1342412832,1
90954900,1
862744085,1
398335714,1
1629568548,1
1530381437,1
336062992,1
1673084100,1
1691767927,1
430906628,1
969450869,1
1255240228,1
425245257,1
449632208,1
422467830,1
1707582153,1
1314436676,1
106575498,1
392440835,1
376593,1
1736333923,1
1336627426,1
475163959,1
239833867,1
76976,1
405869660,1
737241189,1
87432776,1
146554112,1
547780264,1
448458074,1
1079060690,1
497131680,1
397135900,1
517979049,1
1117234180,1
429292674,1
1135314861,1
1360772001,1
1108775187,1
1101886282,1
1496041866,1
452442937,1
150635273,1
917928973,1
1051873889,1
457536475,1
388862369,1
1614585650,1
712593727,1
546337951,1
261631612,1
794404851,1
302510434,1
971136786,1
1195937777,1
842750806,1
1911813734,1
481543160,1
417085646,1
308841251,1
487003892,1
996408005,1
6274294,1
1012692620,1
1186408760,1
443520889,1
1286178362,1
567828984,1
1229726564,1
1236582023,1
556379645,1
1414761714,1
465977503,1
1445643231,1
74955797,1
1152888836,1
1107952674,1
219266405,1
1111399227,1
918331406,1
544450926,1
952704520,1
353453336,1
396244487,1
273010358,1
1281310387,1
120465340,1
1315453343,1
1315053249,1
654055005,1
334848708,1
948287239,1
563933917,1
893173594,1
354753131,1
1224770477,1
1499421217,1
1365244773,1
1297780313,1
1202336566,1
1357452714,1
1072471325,1
458725863,1
569056479,1
466698085,1
1362861841,1
444701968,1
227681697,1
1092212787,1
425304280,1
1311669837,1
474188627,1
1168685831,1
136899835,1
397154601,1
439475451,1
1525044594,1
1489956512,1
593942069,1
1000305223,1
895335531,1
636716446,1
1597659030,1
1694958773,1
65608956,1
301869458,1
467860486,1
415336614,1
150545461,1
1297196482,1
562724391,1
1326259683,1
590315582,1
302917081,1
1781687884,1
292841925,1
386774831,1
773370661,1
1095926881,1
1550403110,1
598641826,1
1822468724,1
481577360,1
57426764,1
584715060,1
546004991,1
1171068835,1
469008356,1
1163501931,1
477987560,1
619044003,1
718132935,1
138801491,1
1165013095,1
770026539,1
819742460,1
501902200,1
706665437,1
405988799,1
1367557820,1
1072300741,1
1496315130,1
486007692,1
1181128578,1
497579406,1
1486842032,1
1016372366,1
413704267,1
389762349,1
370673921,1
496919819,1
1274292930,2
307986954,1
1226110473,2
959923957,1
493501104,1
9130436,1
323736547,1
991732330,1
240599928,1
410373903,1
259105369,1
1297252998,1
431006286,1
385515286,1
455543077,1
1244971795,1
1276188434,1
473840913,1
192550676,1
1531209765,1
772374289,1
412500593,1
653109580,1
1628884862,1
560212637,1
89772951,1
1510001787,1
1627417342,1
46636776,1
368805157,1
1401218486,1
290000030,1
207881477,1
1697751479,1
602250067,1
364136592,1
429613640,1
178331531,1
1076687903,1
1646773021,1
1692551339,1
728126892,1
730059393,1
1033865812,1
283304517,1
100794888,1
938180494,1
418524509,1
1464578074,1
663516785,1
245501472,1
172342773,1
383960938,1
1044663934,1
1474652260,1
366417589,1
1779750162,1
1155977538,1
1038679879,1
487452025,1
1321196854,1
543803362,1
1151966900,1
921510242,1
1208643292,1
494375990,1
1363001114,1
1351362335,1
483542952,1
1335664530,1
1239087238,1
606119441,1
8303507,1
1936496145,1
1936102124,1
731556073,1
185710200,1
518778683,1
297797690,1
924881313,1
262869599,1
1565080661,1
1417823719,1
732540786,1
1349240795,1
635728819,1
441964917,1
1117700623,1
460903558,1
1465667688,1
1468377670,1
1675735486,1
1511707049,1
515792246,1
386386709,1
743587216,1
459527766,1
336802900,1
1281867287,1
606919489,1
1241716013,1
1532547422,1
1572077468,1
1353231818,1
477063249,1
1382439761,1
1138024235,1
1517402037,1
1611354039,1
1792853373,1
35759177,1
773880754,1
953026497,1
280373997,1
1161152977,1
486996759,1
397225275,1
415753611,1
1478634719,1
956861490,1
1331338435,1
109004683,1
441266433,1
827311270,1
523992980,1
1189510166,1
403619135,1
191969364,1
343891905,1
1173051796,1
1620757528,1
402953213,1
1440683757,1
240861395,1
1527671151,1
499665849,1
1450519281,1
1616697881,1
1227156381,1
1648259909,1
307246603,1
305030522,1
531670387,1
639320572,1
449096852,1
452541348,1
285034805,1
537142618,1
1539359057,1
475414572,1
1176613171,1
1525406567,1
537499926,1
1662356798,1
456067097,1
559750100,1
475568047,1
520295422,1
746778798,1
1413903560,1
442877682,1
1058536763,1
785651512,1
482578223,1
1721631412,1
1641382843,1
431036887,1
291620,1
1532927021,1
1735372181,1
786704230,1
1347710058,1
1688408368,1
812704784,1
1672433054,1
1617405391,1
1933888145,1
461191203,1
531567696,1
1240447516,1
128926279,1
519733178,1
329818175,1
1021623051,1
484884528,1
125755133,1
1700061981,1
1041849682,1
340480200,1
96081810,1
1979284378,1
450673806,1
444454610,1
1893872898,1
1929598260,1
1746538700,1
842762560,1
412715989,1
98012219,1
1335847720,1
318654548,1
67950696,1
1771826205,1
1967829247,1
1488348659,1
1807715075,1
1873906102,1
382329237,1
1546660655,1
438817274,1
876396401,1
394690871,1
464549768,1
445689791,1
614402364,1
35164769,1
1663941040,1
818279871,1
357232955,1
185214012,1
1570382707,1
715029331,1
302330237,1
1149463929,1
483083895,1
1567727516,1
1517538626,1
927149813,1
514581971,1
1187457241,1
376312620,1
537776265,1
1866193643,1
1678660712,1
596247981,1
145521841,1
391646665,1
1137417074,1
1345882331,1
419075892,1
208313380,1
1467195741,1
1401873975,1
1088260160,1
393997740,1
1625483477,1
1664427231,1
931649699,1
1716928177,1
180060288,1
503388057,1
1137616820,1
1679911843,1
1368129788,1
968257543,1
1239042545,1
1671559422,1
966285793,1
865474536,1
824584219,1
1634770390,1
776346342,1
429117374,1
1636711390,1
567226656,1
1791206706,1
795678586,1
1056382008,1
1189818699,1
1615227641,1
497596254,1